event_name,date,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,elevation_m,river_discharge_m3s,flood_occurred
Canada_BC_2021,2021-11-17,49.1,-121.95,0.0,7.0,-1.0,88,8.6,0.0,0.74,148.0,4.31,1
Canada_BC_2021,2021-11-18,49.1,-121.95,9.3,4.2,1.9,100,8.4,14.0,0.38,148.0,3.73,1
Italy_Emilia_2023,2023-05-16,44.49,11.34,52.7,13.9,12.1,92,22.2,22.0,0.88,78.0,57.61,1
Italy_Emilia_2023,2023-05-17,44.49,11.34,42.9,16.3,11.8,94,18.3,19.0,1.38,78.0,56.15,1
Italy_Emilia_2023,2023-05-18,44.49,11.34,0.3,17.6,11.6,95,12.1,2.0,2.57,78.0,37.28,1
Italy_Emilia_2023,2023-05-19,44.49,11.34,6.1,15.1,11.1,98,16.6,15.0,0.99,78.0,31.36,1
Italy_Emilia_2023,2023-05-20,44.49,11.34,4.9,16.8,12.2,98,18.4,17.0,1.25,78.0,28.44,1
Rajasthan_Thar_Desert,2023-12-01,26.92,70.9,0.0,25.0,14.7,93,23.9,0.0,3.14,240.0,0.05,0
Rajasthan_Thar_Desert,2023-12-02,26.92,70.9,0.0,24.5,13.6,88,20.5,0.0,3.06,240.0,0.05,0
Rajasthan_Thar_Desert,2023-12-03,26.92,70.9,0.0,24.5,13.2,90,18.4,0.0,3.19,240.0,0.04,0
Rajasthan_Thar_Desert,2023-12-04,26.92,70.9,0.0,24.0,12.0,85,15.6,0.0,3.08,240.0,0.04,0
Rajasthan_Thar_Desert,2023-12-05,26.92,70.9,0.0,23.6,12.2,80,14.2,0.0,3.29,240.0,0.04,0
Ladakh_Highland,2023-03-01,34.16,77.58,0.0,-1.6,-5.5,61,8.6,0.0,2.2,3467.0,0.03,0
Ladakh_Highland,2023-03-02,34.16,77.58,0.3,-1.0,-4.6,66,9.8,3.0,2.03,3467.0,0.03,0
Ladakh_Highland,2023-03-03,34.16,77.58,1.2,-0.3,-4.2,66,9.0,9.0,2.38,3467.0,0.03,0
Ladakh_Highland,2023-03-04,34.16,77.58,0.2,-0.7,-4.2,65,8.2,2.0,2.23,3467.0,0.03,0
Ladakh_Highland,2023-03-05,34.16,77.58,0.1,-1.3,-5.5,65,8.8,1.0,2.29,3467.0,0.03,0
Deccan_Plateau_Dry,2023-01-10,17.38,76.5,0.0,30.1,13.3,66,11.1,0.0,4.56,445.0,0.08,0
Deccan_Plateau_Dry,2023-01-11,17.38,76.5,0.0,29.4,14.0,70,11.1,0.0,4.12,445.0,0.05,0
Deccan_Plateau_Dry,2023-01-12,17.38,76.5,0.0,29.5,13.7,77,10.9,0.0,4.14,445.0,0.03,0
Deccan_Plateau_Dry,2023-01-13,17.38,76.5,0.0,29.5,14.4,73,11.1,0.0,4.12,445.0,0.02,0
Deccan_Plateau_Dry,2023-01-14,17.38,76.5,0.0,29.8,14.9,76,9.7,0.0,4.2,445.0,0.02,0
Himachal_Dry_Winter,2023-01-01,31.1,77.17,0.0,8.1,-1.4,92,5.5,0.0,1.06,1940.0,0.23,0
Himachal_Dry_Winter,2023-01-02,31.1,77.17,0.1,8.6,-2.1,97,7.4,1.0,1.48,1940.0,0.23,0
Himachal_Dry_Winter,2023-01-03,31.1,77.17,0.2,8.2,-2.7,96,6.9,2.0,1.53,1940.0,0.23,0
Himachal_Dry_Winter,2023-01-04,31.1,77.17,0.0,10.1,-3.3,88,9.2,0.0,1.83,1940.0,0.23,0
Himachal_Dry_Winter,2023-01-05,31.1,77.17,0.0,12.1,-3.6,77,6.5,0.0,1.99,1940.0,0.23,0
Gujarat_Coast_Dry,2023-02-01,22.3,68.97,0.0,25.3,17.2,72,29.8,0.0,5.24,13.0,0.05,0
Gujarat_Coast_Dry,2023-02-02,22.3,68.97,0.0,25.0,16.5,76,19.0,0.0,4.96,13.0,0.05,0
Gujarat_Coast_Dry,2023-02-03,22.3,68.97,0.0,26.5,15.4,81,15.9,0.0,4.88,13.0,0.05,0
Gujarat_Coast_Dry,2023-02-04,22.3,68.97,0.0,27.1,17.5,87,16.7,0.0,4.44,13.0,0.05,0
Gujarat_Coast_Dry,2023-02-05,22.3,68.97,0.0,23.5,18.2,94,17.3,0.0,3.36,13.0,0.05,0
Andhra_Dry_Season,2023-01-15,15.83,78.04,0.0,31.5,16.6,83,12.8,0.0,4.68,286.0,2.5,0
Andhra_Dry_Season,2023-01-16,15.83,78.04,0.0,31.3,15.9,88,11.6,0.0,4.66,286.0,2.21,0
Andhra_Dry_Season,2023-01-17,15.83,78.04,0.0,31.2,16.2,97,11.7,0.0,4.76,286.0,2.03,0
Andhra_Dry_Season,2023-01-18,15.83,78.04,0.0,31.4,16.9,93,11.5,0.0,4.73,286.0,1.9,0
Andhra_Dry_Season,2023-01-19,15.83,78.04,0.0,30.5,16.5,94,14.3,0.0,4.66,286.0,1.82,0
Punjab_Dry_Season,2023-11-01,30.9,75.85,0.0,29.6,15.9,94,9.0,0.0,2.95,250.0,1.62,0
Punjab_Dry_Season,2023-11-02,30.9,75.85,0.0,29.6,16.2,94,12.6,0.0,3.08,250.0,1.62,0
Punjab_Dry_Season,2023-11-03,30.9,75.85,0.1,28.6,16.6,94,10.7,1.0,2.77,250.0,1.59,0
Punjab_Dry_Season,2023-11-04,30.9,75.85,0.0,29.5,14.3,87,11.5,0.0,3.15,250.0,1.57,0
Punjab_Dry_Season,2023-11-05,30.9,75.85,0.0,29.4,15.3,95,10.9,0.0,3.17,250.0,1.56,0
UP_Agra_Dry,2023-04-01,27.17,78.0,0.0,27.4,16.0,98,10.8,0.0,4.39,172.0,247.31,0
UP_Agra_Dry,2023-04-02,27.17,78.0,0.0,29.9,16.3,94,20.2,0.0,4.84,172.0,265.69,0
UP_Agra_Dry,2023-04-03,27.17,78.0,0.0,32.8,16.9,90,18.1,0.0,5.72,172.0,263.24,0
UP_Agra_Dry,2023-04-04,27.17,78.0,0.0,30.1,18.0,77,15.3,0.0,5.36,172.0,259.02,0
UP_Agra_Dry,2023-04-05,27.17,78.0,0.0,32.4,17.2,75,15.3,0.0,6.08,172.0,254.27,0
Tamil_Nadu_Interior_Dry,2023-04-01,11.0,78.0,5.0,37.3,25.0,84,13.7,4.0,6.24,173.0,0.03,0
Tamil_Nadu_Interior_Dry,2023-04-02,11.0,78.0,3.6,36.8,25.0,91,16.0,4.0,5.31,173.0,0.03,0
Tamil_Nadu_Interior_Dry,2023-04-03,11.0,78.0,3.9,37.0,23.8,95,19.1,3.0,6.03,173.0,0.03,0
Tamil_Nadu_Interior_Dry,2023-04-04,11.0,78.0,0.5,35.7,24.2,89,18.0,1.0,5.48,173.0,0.03,0
Tamil_Nadu_Interior_Dry,2023-04-05,11.0,78.0,0.0,36.8,24.5,82,15.1,0.0,6.49,173.0,0.03,0
Jharkhand_Dry,2023-03-01,23.61,85.28,0.0,32.4,17.1,62,17.8,0.0,5.18,411.0,0.0,0
Jharkhand_Dry,2023-03-02,23.61,85.28,0.0,32.2,16.1,64,16.6,0.0,5.28,411.0,0.0,0
Jharkhand_Dry,2023-03-03,23.61,85.28,0.0,32.3,17.4,55,18.9,0.0,6.14,411.0,0.0,0
Jharkhand_Dry,2023-03-04,23.61,85.28,0.0,32.3,18.8,47,20.6,0.0,6.46,411.0,0.0,0
Jharkhand_Dry,2023-03-05,23.61,85.28,0.0,32.5,19.2,61,21.2,0.0,6.37,411.0,0.0,0
Sahara_Algeria,2023-06-01,25.0,3.0,0.0,36.4,23.7,27,18.5,0.0,8.86,409.0,0.0,0
Sahara_Algeria,2023-06-02,25.0,3.0,0.0,39.8,23.0,23,26.0,0.0,10.09,409.0,0.0,0
Sahara_Algeria,2023-06-03,25.0,3.0,0.0,38.0,23.8,17,23.8,0.0,9.95,409.0,0.0,0
Sahara_Algeria,2023-06-04,25.0,3.0,0.0,38.5,23.5,25,23.1,0.0,9.87,409.0,0.0,0
Sahara_Algeria,2023-06-05,25.0,3.0,0.0,39.2,24.2,22,16.2,0.0,9.01,409.0,0.0,0
Arabian_Desert_Saudi,2023-07-01,24.68,46.72,0.0,44.5,28.4,17,14.5,0.0,8.52,603.0,0.72,0
Arabian_Desert_Saudi,2023-07-02,24.68,46.72,0.0,44.0,29.9,16,34.0,0.0,10.02,603.0,0.7,0
Arabian_Desert_Saudi,2023-07-03,24.68,46.72,0.0,43.0,29.1,20,20.2,0.0,9.59,603.0,0.7,0
Arabian_Desert_Saudi,2023-07-04,24.68,46.72,0.0,42.7,28.9,20,24.4,0.0,9.74,603.0,0.7,0
Arabian_Desert_Saudi,2023-07-05,24.68,46.72,0.0,42.3,28.5,18,28.5,0.0,11.82,603.0,0.7,0
Atacama_Chile,2023-09-01,-24.5,-69.25,0.0,18.5,4.1,22,20.5,0.0,5.27,2652.0,0.0,0
Atacama_Chile,2023-09-02,-24.5,-69.25,0.0,17.1,5.7,25,26.1,0.0,5.38,2652.0,0.0,0
Atacama_Chile,2023-09-03,-24.5,-69.25,0.0,13.2,3.3,35,27.8,0.0,4.58,2652.0,0.0,0
Atacama_Chile,2023-09-04,-24.5,-69.25,0.0,17.5,-0.4,38,22.3,0.0,5.05,2652.0,0.0,0
Atacama_Chile,2023-09-05,-24.5,-69.25,0.0,20.8,4.7,15,19.6,0.0,5.87,2652.0,0.0,0
Gobi_Mongolia,2023-05-01,43.0,103.0,0.0,25.2,11.1,26,41.4,0.0,7.04,1247.0,0.0,0
Gobi_Mongolia,2023-05-02,43.0,103.0,0.0,24.6,9.7,32,25.1,0.0,6.09,1247.0,0.0,0
Gobi_Mongolia,2023-05-03,43.0,103.0,1.4,23.2,11.8,38,27.5,2.0,6.08,1247.0,0.0,0
Gobi_Mongolia,2023-05-04,43.0,103.0,0.0,21.0,10.1,36,36.1,0.0,6.67,1247.0,0.0,0
Gobi_Mongolia,2023-05-05,43.0,103.0,0.0,20.1,6.8,63,28.5,0.0,5.54,1247.0,0.0,0
Namib_Namibia,2023-08-01,-23.5,15.0,0.0,29.0,13.4,19,29.9,0.0,7.38,386.0,0.0,0
Namib_Namibia,2023-08-02,-23.5,15.0,0.0,32.3,16.6,13,31.4,0.0,8.49,386.0,0.0,0
Namib_Namibia,2023-08-03,-23.5,15.0,0.0,30.8,13.1,61,32.6,0.0,6.51,386.0,0.0,0
Namib_Namibia,2023-08-04,-23.5,15.0,0.0,24.8,9.1,100,14.1,0.0,3.7,386.0,0.0,0
Namib_Namibia,2023-08-05,-23.5,15.0,0.0,32.0,13.0,44,22.9,0.0,5.94,386.0,0.0,0
Colorado_Plateau_USA,2023-06-01,37.0,-111.0,0.1,25.5,13.9,30,13.7,1.0,7.02,1384.0,0.0,0
Colorado_Plateau_USA,2023-06-02,37.0,-111.0,0.0,25.9,15.8,46,14.9,0.0,5.71,1384.0,0.0,0
Colorado_Plateau_USA,2023-06-03,37.0,-111.0,0.0,27.1,14.9,53,15.5,0.0,6.51,1384.0,0.0,0
Colorado_Plateau_USA,2023-06-04,37.0,-111.0,0.0,29.6,16.5,49,12.6,0.0,6.75,1384.0,0.0,0
Colorado_Plateau_USA,2023-06-05,37.0,-111.0,0.0,31.9,19.0,35,21.1,0.0,7.14,1384.0,0.0,0
Spain_Meseta_Dry,2023-07-15,40.42,-3.7,0.0,32.0,21.1,64,22.7,0.0,8.68,667.0,1.52,0
Spain_Meseta_Dry,2023-07-16,40.42,-3.7,0.0,33.8,18.3,59,14.2,0.0,7.73,667.0,1.52,0
Spain_Meseta_Dry,2023-07-17,40.42,-3.7,0.1,38.2,19.1,51,13.8,1.0,7.41,667.0,1.52,0
Spain_Meseta_Dry,2023-07-18,40.42,-3.7,0.0,38.8,25.0,49,23.2,0.0,9.4,667.0,1.52,0
Spain_Meseta_Dry,2023-07-19,40.42,-3.7,0.0,37.7,25.4,35,29.7,0.0,10.45,667.0,1.52,0
Iran_Central_Dry,2023-06-01,32.0,53.68,0.1,30.5,19.1,42,12.1,1.0,6.41,1914.0,0.0,0
Iran_Central_Dry,2023-06-02,32.0,53.68,0.0,30.7,17.8,31,19.1,0.0,7.8,1914.0,0.0,0
Iran_Central_Dry,2023-06-03,32.0,53.68,0.0,30.4,19.9,29,20.2,0.0,7.31,1914.0,0.0,0
Iran_Central_Dry,2023-06-04,32.0,53.68,0.0,30.9,18.5,32,20.2,0.0,7.49,1914.0,0.0,0
Iran_Central_Dry,2023-06-05,32.0,53.68,0.0,32.6,19.0,31,21.1,0.0,6.85,1914.0,0.0,0
Ethiopia_Highland_Dry,2023-01-01,9.03,38.74,0.9,18.8,6.1,96,20.0,5.0,3.4,2444.0,0.23,0
Ethiopia_Highland_Dry,2023-01-02,9.03,38.74,1.0,18.8,7.2,99,21.5,7.0,2.99,2444.0,0.2,0
Ethiopia_Highland_Dry,2023-01-03,9.03,38.74,0.0,18.7,7.4,99,21.6,0.0,4.08,2444.0,0.19,0
Ethiopia_Highland_Dry,2023-01-04,9.03,38.74,0.0,19.5,5.2,67,21.7,0.0,4.78,2444.0,0.17,0
Ethiopia_Highland_Dry,2023-01-05,9.03,38.74,0.0,20.9,5.7,67,18.4,0.0,4.87,2444.0,0.17,0
Australia_Outback,2023-07-01,-25.0,134.0,1.2,11.2,6.8,87,19.5,4.0,1.41,399.0,0.0,0
Australia_Outback,2023-07-02,-25.0,134.0,0.1,12.1,7.2,92,19.0,1.0,1.23,399.0,0.0,0
Australia_Outback,2023-07-03,-25.0,134.0,0.4,12.8,8.0,97,13.8,4.0,1.32,399.0,0.0,0
Australia_Outback,2023-07-04,-25.0,134.0,0.0,17.0,5.1,93,16.6,0.0,2.33,399.0,0.0,0
Australia_Outback,2023-07-05,-25.0,134.0,0.0,17.9,5.6,95,21.8,0.0,2.59,399.0,0.0,0
Kerala_Dry_Jan,2023-01-15,9.5,76.5,0.0,31.9,20.8,95,13.7,0.0,4.46,0.0,0.66,0
Kerala_Dry_Jan,2023-01-16,9.5,76.5,0.0,32.5,21.0,96,15.2,0.0,4.45,0.0,0.61,0
Kerala_Dry_Jan,2023-01-17,9.5,76.5,1.9,31.5,22.2,96,11.4,4.0,4.28,0.0,0.59,0
Kerala_Dry_Jan,2023-01-18,9.5,76.5,0.0,32.7,21.0,95,13.0,0.0,4.49,0.0,0.58,0
Kerala_Dry_Jan,2023-01-19,9.5,76.5,0.0,32.8,18.9,96,14.4,0.0,4.74,0.0,0.58,0
Patna_Dry_Feb,2023-02-10,25.59,85.14,0.0,26.6,11.9,93,10.8,0.0,3.37,55.0,1.34,0
Patna_Dry_Feb,2023-02-11,25.59,85.14,0.0,28.4,12.8,92,9.8,0.0,3.45,55.0,1.34,0
Patna_Dry_Feb,2023-02-12,25.59,85.14,0.0,27.5,17.0,89,30.2,0.0,5.63,55.0,1.34,0
Patna_Dry_Feb,2023-02-13,25.59,85.14,0.0,23.4,14.1,63,25.2,0.0,5.03,55.0,1.34,0
Patna_Dry_Feb,2023-02-14,25.59,85.14,0.0,23.5,9.6,88,11.6,0.0,3.61,55.0,1.34,0
Mumbai_Dry_Apr,2023-04-01,19.07,72.88,0.0,30.0,22.2,97,23.3,0.0,5.3,9.0,0.87,0
Mumbai_Dry_Apr,2023-04-02,19.07,72.88,0.0,30.0,22.1,100,23.8,0.0,5.21,9.0,0.94,0
Mumbai_Dry_Apr,2023-04-03,19.07,72.88,0.0,30.1,22.7,97,23.4,0.0,5.13,9.0,0.97,0
Mumbai_Dry_Apr,2023-04-04,19.07,72.88,0.0,30.8,23.0,98,23.7,0.0,5.25,9.0,1.0,0
Mumbai_Dry_Apr,2023-04-05,19.07,72.88,0.0,31.0,21.9,99,22.8,0.0,5.16,9.0,1.0,0
Assam_Dry_Nov,2023-11-01,26.14,91.74,0.0,31.4,18.5,92,7.1,0.0,3.5,55.0,2.64,0
Assam_Dry_Nov,2023-11-02,26.14,91.74,0.0,30.6,18.2,90,6.9,0.0,3.46,55.0,2.44,0
Assam_Dry_Nov,2023-11-03,26.14,91.74,0.0,29.5,19.2,90,6.5,0.0,3.07,55.0,2.24,0
Assam_Dry_Nov,2023-11-04,26.14,91.74,11.1,28.0,19.5,96,13.6,5.0,3.05,55.0,2.06,0
Assam_Dry_Nov,2023-11-05,26.14,91.74,0.1,27.4,19.4,99,11.4,1.0,2.58,55.0,2.85,0
Pakistan_Dry_Nov,2022-11-01,27.53,68.47,0.0,35.2,21.7,65,10.4,0.0,4.42,54.0,0.02,0
Pakistan_Dry_Nov,2022-11-02,27.53,68.47,0.0,34.7,21.2,69,8.7,0.0,3.82,54.0,0.02,0
Pakistan_Dry_Nov,2022-11-03,27.53,68.47,0.0,35.4,20.1,83,11.1,0.0,4.21,54.0,0.02,0
Pakistan_Dry_Nov,2022-11-04,27.53,68.47,0.0,35.1,18.9,71,13.7,0.0,4.44,54.0,0.02,0
Pakistan_Dry_Nov,2022-11-05,27.53,68.47,0.0,34.7,19.1,70,12.3,0.0,4.5,54.0,0.02,0
Pakistan_Flood_in_Pakistan_2012-09,2012-09-10,28.044,68.775,116.8,28.7,24.8,99,16.2,23.0,1.42,58.0,0.07,1
Pakistan_Flood_in_Pakistan_2012-09,2012-09-11,28.044,68.775,5.6,32.5,25.0,99,13.3,10.0,3.4,58.0,0.12,1
Pakistan_Flood_in_Pakistan_2012-09,2012-09-12,28.044,68.775,0.0,33.8,26.7,96,8.7,0.0,4.07,58.0,0.11,1
Pakistan_Flood_in_Pakistan_2012-09,2012-09-13,28.044,68.775,0.0,33.5,27.7,94,10.4,0.0,3.67,58.0,0.09,1
Pakistan_Flood_in_Pakistan_2012-09,2012-09-14,28.044,68.775,0.0,34.9,27.6,91,10.1,0.0,4.45,58.0,0.07,1
Nigeria_Flood_in_Nigeria_2012-09,2012-09-15,5.504,6.339,5.1,28.5,22.7,98,11.8,6.0,3.09,24.0,73.3,1
Nigeria_Flood_in_Nigeria_2012-09,2012-09-16,5.504,6.339,16.3,25.8,22.9,98,11.6,9.0,1.95,24.0,73.82,1
Nigeria_Flood_in_Nigeria_2012-09,2012-09-17,5.504,6.339,14.1,28.7,21.5,100,8.0,12.0,2.53,24.0,75.56,1
Nigeria_Flood_in_Nigeria_2012-09,2012-09-18,5.504,6.339,2.2,30.6,21.9,100,10.1,4.0,3.75,24.0,77.16,1
Nigeria_Flood_in_Nigeria_2012-09,2012-09-19,5.504,6.339,13.9,27.3,22.5,98,9.6,13.0,2.17,24.0,78.8,1
Viet Nam_Flood_in_Viet_Nam_2012-10,2012-10-24,19.056,105.504,0.0,29.0,22.4,97,7.7,0.0,3.17,22.0,1.78,1
Viet Nam_Flood_in_Viet_Nam_2012-10,2012-10-25,19.056,105.504,0.0,29.1,21.1,98,10.5,0.0,3.46,22.0,1.43,1
Viet Nam_Flood_in_Viet_Nam_2012-10,2012-10-26,19.056,105.504,0.7,29.0,22.4,97,9.9,3.0,3.46,22.0,1.21,1
Viet Nam_Flood_in_Viet_Nam_2012-10,2012-10-27,19.056,105.504,4.8,28.7,22.3,96,23.0,12.0,2.57,22.0,1.62,1
Viet Nam_Flood_in_Viet_Nam_2012-10,2012-10-28,19.056,105.504,66.1,23.8,22.7,90,36.0,24.0,1.5,22.0,22.77,1
India_Flood_in_India_2012-09,2012-09-19,26.803,93.637,22.0,29.1,24.4,95,17.0,24.0,2.54,73.0,44.19,1
India_Flood_in_India_2012-09,2012-09-20,26.803,93.637,14.1,28.4,24.7,94,17.7,21.0,2.71,73.0,40.5,1
India_Flood_in_India_2012-09,2012-09-21,26.803,93.637,19.9,28.6,24.1,97,12.1,21.0,2.27,73.0,38.17,1
India_Flood_in_India_2012-09,2012-09-22,26.803,93.637,12.0,28.3,24.2,96,14.2,22.0,2.43,73.0,36.33,1
India_Flood_in_India_2012-09,2012-09-23,26.803,93.637,11.6,26.7,23.8,97,10.1,21.0,1.79,73.0,34.48,1
Nigeria_Flood_in_Nigeria_2012-08,2012-08-25,9.301,12.108,0.0,28.3,22.3,90,17.9,0.0,3.42,225.0,0.02,1
Nigeria_Flood_in_Nigeria_2012-08,2012-08-26,9.301,12.108,0.0,29.7,20.7,93,15.4,0.0,4.18,225.0,0.01,1
Nigeria_Flood_in_Nigeria_2012-08,2012-08-27,9.301,12.108,0.0,30.5,21.5,94,14.3,0.0,4.81,225.0,0.0,1
Nigeria_Flood_in_Nigeria_2012-08,2012-08-28,9.301,12.108,8.5,28.1,22.1,97,14.1,12.0,3.26,225.0,0.0,1
Nigeria_Flood_in_Nigeria_2012-08,2012-08-29,9.301,12.108,0.8,29.1,22.8,92,17.7,5.0,3.87,225.0,0.0,1
Niger_Flood_in_Niger_2012-08,2012-08-06,14.608,3.881,16.9,31.9,24.3,94,20.3,10.0,3.88,284.0,0.0,1
Niger_Flood_in_Niger_2012-08,2012-08-07,14.608,3.881,18.6,29.0,23.2,97,18.7,12.0,3.39,284.0,0.0,1
Niger_Flood_in_Niger_2012-08,2012-08-08,14.608,3.881,0.0,29.9,21.7,90,17.9,0.0,3.93,284.0,0.0,1
Niger_Flood_in_Niger_2012-08,2012-08-09,14.608,3.881,0.0,33.0,23.8,86,15.3,0.0,5.95,284.0,0.0,1
Niger_Flood_in_Niger_2012-08,2012-08-10,14.608,3.881,0.0,34.7,24.2,86,21.0,0.0,6.61,284.0,0.0,1
South Sudan_Flood_in_South_Sudan_2012-08,2012-08-01,9.691,30.218,2.9,29.4,22.8,97,10.7,5.0,3.78,393.0,0.25,1
South Sudan_Flood_in_South_Sudan_2012-08,2012-08-02,9.691,30.218,7.5,28.5,22.6,97,13.1,9.0,2.94,393.0,0.23,1
South Sudan_Flood_in_South_Sudan_2012-08,2012-08-03,9.691,30.218,6.0,29.5,22.8,97,9.7,8.0,3.54,393.0,0.22,1
South Sudan_Flood_in_South_Sudan_2012-08,2012-08-04,9.691,30.218,4.4,29.6,22.0,98,6.8,10.0,3.86,393.0,0.2,1
South Sudan_Flood_in_South_Sudan_2012-08,2012-08-05,9.691,30.218,2.7,29.6,22.1,98,5.8,9.0,4.03,393.0,0.19,1
Myanmar_Flood_in_Myanmar_2012-07,2012-07-15,16.591,97.853,11.0,27.5,23.3,99,16.0,19.0,2.11,3.0,4.05,1
Myanmar_Flood_in_Myanmar_2012-07,2012-07-16,16.591,97.853,17.7,27.8,23.6,99,13.6,20.0,2.77,3.0,4.04,1
Myanmar_Flood_in_Myanmar_2012-07,2012-07-17,16.591,97.853,11.7,28.8,23.6,99,11.7,19.0,2.48,3.0,4.11,1
Myanmar_Flood_in_Myanmar_2012-07,2012-07-18,16.591,97.853,61.6,26.1,23.2,100,17.6,24.0,0.97,3.0,4.43,1
Myanmar_Flood_in_Myanmar_2012-07,2012-07-19,16.591,97.853,58.5,25.4,23.1,100,14.3,24.0,1.04,3.0,4.78,1
North Korea_Flood_in_North_Korea_2012-07,2012-07-20,38.779,126.027,0.4,27.9,20.5,98,11.2,3.0,3.21,176.0,16.58,1
North Korea_Flood_in_North_Korea_2012-07,2012-07-21,38.779,126.027,0.6,28.6,20.3,99,8.7,3.0,3.85,176.0,9.69,1
North Korea_Flood_in_North_Korea_2012-07,2012-07-22,38.779,126.027,5.4,25.5,21.4,95,17.7,7.0,1.5,176.0,8.23,1
North Korea_Flood_in_North_Korea_2012-07,2012-07-23,38.779,126.027,30.2,23.9,22.7,99,18.4,21.0,0.42,176.0,14.03,1
North Korea_Flood_in_North_Korea_2012-07,2012-07-24,38.779,126.027,8.1,29.3,22.8,100,17.4,16.0,3.13,176.0,9.5,1
China_Flood_in_China_2012-08,2012-08-03,40.519,122.594,165.2,24.1,22.7,96,15.6,20.0,0.49,88.0,247.31,1
China_Flood_in_China_2012-08,2012-08-04,40.519,122.594,40.7,29.1,23.1,97,18.0,19.0,2.09,88.0,116.22,1
China_Flood_in_China_2012-08,2012-08-05,40.519,122.594,9.2,27.4,23.0,99,12.0,14.0,1.45,88.0,59.12,1
China_Flood_in_China_2012-08,2012-08-06,40.519,122.594,0.0,30.8,20.3,96,12.6,0.0,4.91,88.0,38.81,1
China_Flood_in_China_2012-07,2012-07-09,31.415,113.04,0.0,31.4,26.4,75,26.0,0.0,5.95,423.0,0.85,1
China_Flood_in_China_2012-07,2012-07-10,31.415,113.04,9.0,31.5,25.9,96,12.9,5.0,4.3,423.0,0.63,1
China_Flood_in_China_2012-07,2012-07-11,31.415,113.04,1.0,32.9,24.8,96,14.1,1.0,4.54,423.0,0.69,1
China_Flood_in_China_2012-07,2012-07-12,31.415,113.04,26.0,29.7,25.3,96,12.5,14.0,2.27,423.0,1.06,1
China_Flood_in_China_2012-07,2012-07-13,31.415,113.04,37.4,27.7,23.7,98,9.3,24.0,1.8,423.0,1.9,1
Russia_Flood_in_Russia_2012-07,2012-07-06,44.864,38.543,17.1,23.0,18.7,94,26.4,24.0,2.34,58.0,1.28,1
Russia_Flood_in_Russia_2012-07,2012-07-07,44.864,38.543,1.6,26.2,19.2,90,14.1,2.0,3.82,58.0,1.28,1
Russia_Flood_in_Russia_2012-07,2012-07-08,44.864,38.543,0.0,28.1,18.8,94,21.4,0.0,4.85,58.0,0.94,1
Russia_Flood_in_Russia_2012-07,2012-07-09,44.864,38.543,0.0,29.1,20.2,80,21.5,0.0,6.29,58.0,0.53,1
Russia_Flood_in_Russia_2012-07,2012-07-10,44.864,38.543,0.0,27.5,17.3,81,14.9,0.0,5.37,58.0,0.25,1
India_Flood_in_India_2012-06,2012-06-06,26.565,92.435,5.1,28.0,23.2,96,8.7,16.0,2.73,56.0,28772.99,1
India_Flood_in_India_2012-06,2012-06-07,26.565,92.435,6.0,28.8,23.6,97,9.4,15.0,2.74,56.0,24773.22,1
India_Flood_in_India_2012-06,2012-06-08,26.565,92.435,1.8,30.7,24.3,97,5.2,7.0,3.55,56.0,21576.45,1
India_Flood_in_India_2012-06,2012-06-09,26.565,92.435,6.6,30.0,26.0,92,9.0,9.0,3.11,56.0,19497.44,1
India_Flood_in_India_2012-06,2012-06-10,26.565,92.435,5.3,30.9,25.3,95,12.8,15.0,3.51,56.0,19141.56,1
Bangladesh_Flood_in_Bangladesh_2012-06,2012-06-24,22.172,92.098,51.3,26.3,25.1,98,30.5,24.0,1.19,11.0,64.46,1
Bangladesh_Flood_in_Bangladesh_2012-06,2012-06-25,22.172,92.098,81.8,25.9,24.9,98,29.4,24.0,0.78,11.0,83.14,1
Bangladesh_Flood_in_Bangladesh_2012-06,2012-06-26,22.172,92.098,33.0,27.0,23.9,99,23.6,24.0,1.68,11.0,114.88,1
Bangladesh_Flood_in_Bangladesh_2012-06,2012-06-27,22.172,92.098,19.5,26.3,23.9,99,19.7,18.0,1.37,11.0,142.88,1
Bangladesh_Flood_in_Bangladesh_2012-06,2012-06-28,22.172,92.098,6.3,30.7,24.1,94,12.5,5.0,3.62,11.0,153.53,1
China_Flood_in_China_2012-06,2012-06-22,33.455,106.943,0.0,27.3,16.8,92,7.4,0.0,5.23,1425.0,24.88,1
China_Flood_in_China_2012-06,2012-06-23,33.455,106.943,0.2,27.2,17.4,94,9.1,1.0,5.31,1425.0,24.06,1
China_Flood_in_China_2012-06,2012-06-24,33.455,106.943,1.9,26.0,17.4,92,6.8,4.0,3.97,1425.0,23.49,1
China_Flood_in_China_2012-06,2012-06-25,33.455,106.943,2.5,23.1,18.7,95,6.6,9.0,2.35,1425.0,26.42,1
China_Flood_in_China_2012-06,2012-06-26,33.455,106.943,2.7,22.5,16.7,96,9.5,8.0,2.23,1425.0,32.88,1
China_Flood_in_China_2012-05,2012-05-08,32.451,106.493,0.7,25.2,12.4,96,8.0,3.0,4.59,1381.0,0.28,1
China_Flood_in_China_2012-05,2012-05-09,32.451,106.493,3.2,23.8,13.8,96,6.4,10.0,3.92,1381.0,0.25,1
